西便门 木樨地两居室 带客厅 92年电梯楼,西便门西里,木樨地,2室1厅 ,65.21, 东 , 精装 ,14, 1990年 , 板塔结合,10, 一年前发布,8200000.0,"125,748元/平",VR看装修 房本满五年 
丰融园15号楼高楼层房源出售业主诚心出售,丰侨公寓,金融街,1室0厅 ,83.66, 西 , 简装 ,22, 2007年 , 板塔结合,126, 一年前发布,15000000.0,"179,298元/平",近地铁 VR看装修 房本满五年 
南纬路南巷9号优质户型两居  等同满五年唯一  楼层好,南纬路南巷9号院,陶然亭,2室1厅 ,54.95, 南 北 , 精装 ,6, 1983年 , 板楼,10, 7个月以前发布,6250000.0,"113,740元/平",近地铁 VR看装修 房本满两年 
小区环境优美，2004年楼龄，发改委分房，中间层,三里河一区5号院,月坛,3室1厅 ,111.79, 东北 , 精装 ,18, 2004年 , 塔楼,54, 9个月以前发布,18000000.0,"161,017元/平",近地铁 VR房源 房本满两年 
双槐里 南北两居室 中间楼层  满五年唯一,双槐里,牛街,2室1厅 ,57.68, 南 北 , 其他 ,6, 1990年 , 板楼,19, 8个月以前发布,7090000.0,"122,920元/平",近地铁 VR看装修 房本满五年 
好房推荐 精装修三室大宽厅  高楼层河景房带车位,木樨地,木樨地,3室1厅 ,77.8, 东北 , 精装 ,16, 1991年 , 塔楼,22, 一年前发布,9200000.0,"118,252元/平",近地铁 VR看装修 房本满五年 
四平园 2室1厅 东 北,四平园,陶然亭,2室1厅 ,59.83, 东 北 , 精装 ,6, 1997年 , 板塔结合,4, 3个月以前发布,7200000.0,"120,341元/平",近地铁 VR看装修 
春风胡同社区南北通透两居室采光充足,春风胡同社区,牛街,2室1厅 ,43.98, 南 北 , 简装 ,4, 1991年 , 板楼,17, 6个月以前发布,4850000.0,"110,278元/平",近地铁 VR房源 房本满两年 
白云观街南里 南北通透 安静 中间层带电梯,白云观,木樨地,2室1厅 ,49.0, 南 北 , 简装 ,5, 1976年 , 板楼,15, 一年前发布,7300000.0,"148,980元/平",VR看装修 房本满五年 
金融街 长安兴融中心 南向两居室 满五年唯一 业主诚售,长安兴融中心,金融街,2室1厅 ,129.25, 南 , 简装 ,14, 2005年 , 塔楼,4, 8个月以前发布,18200000.0,"140,813元/平",近地铁 VR看装修 房本满五年 
荣丰2008精装复式，西城温馨居家，复式结构使用面积大,荣丰2008,广安门,2室1厅 ,33.89, 东南 , 精装 ,20, 2004年 , 塔楼,28, 8个月以前发布,4790000.0,"141,340元/平",VR房源 房本满五年 
德外马甸南村 南北通透两居室出售,马甸南村,马甸,2室1厅 ,57.1, 南 北 , 简装 ,6, 1986年 , 板楼,25, 一年前发布,8300000.0,"145,360元/平",近地铁 VR看装修 房本满两年 
西二环 广安门 乐城 商品房 满五年 业主诚心卖,乐城,菜户营,1室0厅 ,41.49, 北 , 精装 ,24, 2004年 , 塔楼,5, 5个月以前发布,4100000.0,"98,819元/平",近地铁 VR看装修 房本满五年 
育新街 满五唯一，诚心出售，产权清晰,育新街,右安门内,2室1厅 ,58.25, 南 北 , 其他 ,6, 1987年 , 板楼,6, 6个月以前发布,5500000.0,"94,421元/平",近地铁 VR看装修 房本满五年 
右安门内大街 2室1厅 东 西,右安门内大街,牛街,2室1厅 ,47.57, 东 西 , 其他 ,7, 1991年 , 板楼,9, 8个月以前发布,5000000.0,"105,109元/平",VR房源 房本满五年 
远见名苑新上朝南一居室 户型方正费用低,远见名苑,广安门,1室0厅 ,51.09, 南 , 精装 ,21, 2004年 , 板塔结合,43, 4个月以前发布,4680000.0,"91,604元/平",近地铁 VR看装修 房本满两年 随时看房 
德胜里一区三居室户型方正人员素质高带电梯,德胜里一区,德胜门,3室1厅 ,67.6, 东北 , 精装 ,18, 1987年 , 塔楼,12, 4个月以前发布,9800000.0,"144,971元/平",近地铁 VR房源 房本满五年 
满五唯一 小区中间位置  高楼层 东南,裕中西里,马甸,2室1厅 ,63.3, 东南 , 精装 ,24, 1991年 , 塔楼,18, 10个月以前发布,8800000.0,"139,021元/平",近地铁 VR看装修 房本满五年 
马甸南村 电梯南北通透两居室 93年建成 精装修采光好,马甸南村,马甸,2室1厅 ,65.9, 南 北 , 精装 ,13, 1993年 , 板塔结合,7, 5个月以前发布,9500000.0,"144,158元/平",近地铁 VR看装修 房本满五年 
西城物华大厦2000年住宅，精装修大2居带40平米客厅,物华大厦,阜成门,2室1厅 ,113.8, 北 , 精装 ,25, 2000年 , 塔楼,25, 6个月以前发布,7380000.0,"64,851元/平",近地铁 VR看装修 房本满五年 
依莲轩  精装两居室  全明格局  中高层视野好,依莲轩,马连道,2室2厅 ,96.16, 东 北 , 精装 ,26, 2000年 , 塔楼,26, 8个月以前发布,9130000.0,"94,946元/平",VR看装修 房本满五年 随时看房 
长椿街 2室1厅 南,长椿街,长椿街,2室1厅 ,54.71, 南 , 精装 ,6, 1980年 , 板楼,19, 11个月以前发布,6700000.0,"122,464元/平",近地铁 VR看装修 房本满五年 
裕中西里 带电梯 满五年唯一 全明格局,裕中西里,马甸,2室1厅 ,71.2, 西南 北 , 简装 ,24, 1991年 , 塔楼,18, 6个月以前发布,9450000.0,"132,725元/平",近地铁 VR房源 房本满五年 
此房位于金融街，南北通透三居，中间楼层，精装修,羊肉胡同120号院,金融街,3室1厅 ,76.5, 南 北 , 其他 ,6, 1990年 , 板楼,12, 一年前发布,12300000.0,"160,785元/平",近地铁 VR看装修 房本满五年 
西城 广外 马连道三巷  不临街 没遮挡 诚心卖,马连道三巷,马连道,3室1厅 ,62.42, 西南 北 , 简装 ,5, 1974年 , 板楼,45, 5个月以前发布,5490000.0,"87,953元/平",近地铁 VR房源 房本满五年 
南北三居 满五年家庭唯一住房 采光无遮挡诚意出售,双槐里,牛街,3室2厅 ,72.52, 南 北 , 简装 ,4, 1995年 , 板楼,28, 一年前发布,9900000.0,"136,515元/平",近地铁 VR房源 房本满五年 
右安胡同乙7号院，南北通透两居室 采光好,右安胡同乙7号院,右安门内,2室1厅 ,57.36, 南 北 , 简装 ,6, 1984年 , 板楼,8, 5个月以前发布,5400000.0,"94,143元/平",VR房源 房本满五年 随时看房 
西城白纸坊南运巷精装修带电梯三居,南运巷,白纸坊,3室1厅 ,75.82, 东 西 , 精装 ,16, 1980年 , 板楼,6, 5个月以前发布,7850000.0,"103,535元/平",VR看装修 房本满五年 
四合上院 商品房 宣武门 楼龄新 钢混,四合上院,宣武门,2室1厅 ,89.57, 东南 西北 , 精装 ,15, 2011年 , 板楼,8, 6个月以前发布,14300000.0,"159,652元/平",VR看装修 房本满两年 
西城 荣丰三期复式 可贷款， 双地铁 ，落地窗，可看房,荣丰2008,广安门,2室1厅 ,43.74, 东南 , 精装 ,16, 2007年 , 塔楼,15, 5个月以前发布,6560000.0,"149,978元/平",VR房源 房本满五年 随时看房 
南北通透两居室，中间楼层，楼龄新已做改造,禄长街头条,陶然亭,2室1厅 ,58.28, 南 北 , 精装 ,6, 1992年 , 板楼,33, 9个月以前发布,6100000.0,"104,668元/平",VR房源 房本满五年 
如意里 满二 精装修 南北通透 无遮挡 诚心卖,如意里,新街口,2室1厅 ,58.1, 南 北 , 精装 ,7, 1986年 , 板楼,44, 一年前发布,7830000.0,"134,768元/平",近地铁 VR看装修 房本满两年 
裕中东里 板楼南北通透两居室 精装修,裕中东里,马甸,2室1厅 ,60.0, 南 北 , 精装 ,6, 1987年 , 板楼,5, 11个月以前发布,8900000.0,"148,334元/平",VR看装修 房本满五年 
北礼士路南区  新华印刷厂央产房 电梯板楼 精装修,北礼士路南区,阜成门,2室1厅 ,65.2, 东 西 , 精装 ,13, 1987年 , 板楼,4, 5个月以前发布,7800000.0,"119,632元/平",近地铁 VR房源 房本满两年 
育人里1999年建房东西向两居室诚心出售,育人里小区,右安门内,2室1厅 ,59.77, 东 西 , 精装 ,6, 1999年 , 板楼,14, 7个月以前发布,5990000.0,"100,218元/平",近地铁 VR房源 房本满两年 
西城二环内 天坛公园西门 地铁8号线 友谊医院,天桥南里,陶然亭,1室1厅 ,57.28, 东 西 , 简装 ,7, 2002年 , 板塔结合,5, 8个月以前发布,6300000.0,"109,987元/平",近地铁 VR房源 房本满五年 
红莲北里 2室1厅 南 北,红莲北里,马连道,2室1厅 ,54.86, 南 北 , 其他 ,6, 1986年 , 板楼,30, 9个月以前发布,5050000.0,"92,053元/平",近地铁 VR看装修 房本满五年 
建邦礼仕阁 1室1厅 西,建邦礼仕阁,月坛,1室1厅 ,82.52, 西 , 其他 ,10, 2011年 , 板楼,14, 8个月以前发布,11500000.0,"139,361元/平",近地铁 VR看装修 房本满五年 
新风南里 南北通透 不临街 大两居,新风南里,马甸,2室1厅 ,73.8, 南 北 , 精装 ,6, 1997年 , 板楼,11, 7个月以前发布,10200000.0,"138,212元/平",VR看装修 房本满两年 
红莲中里 2室2厅 西南 工商总局家属楼 管理好 大阳台,红莲中里,马连道,2室2厅 ,80.81, 西南 , 精装 ,18, 1996年 , 塔楼,16, 5个月以前发布,9350000.0,"115,704元/平",近地铁 VR看装修 房本满两年 
百万庄南北通透三居室 精装修 满五年唯一 业主诚售,百万庄1号院,阜成门,3室1厅 ,70.2, 南 北 , 精装 ,6, 1985年 , 板楼,44, 4个月以前发布,9350000.0,"133,191元/平",近地铁 VR看装修 房本满五年 
复兴门外大街 双南两居室 有电梯 采光好 无遮挡,复兴门外大街,木樨地,2室1厅 ,65.6, 南 北 , 简装 ,12, 1983年 , 板楼,9, 一年前发布,9500000.0,"144,818元/平",近地铁 VR看装修 房本满五年 
刘兰塑小区  南北通透三居  精装修  看房方便,刘兰塑,西四,3室1厅 ,68.45, 南 北 , 其他 ,4, 1989年 , 板楼,7, 9个月以前发布,8200000.0,"119,796元/平",VR房源 房本满五年 
刘兰塑刘兰塑适宜居住南北向三居室,刘兰塑,西四,3室1厅 ,68.45, 南 北 , 简装 ,4, 1989年 , 板楼,0, 11个月以前发布,8990000.0,"131,337元/平",VR看装修 房本满五年 
清芷园西南北全明格局三居室满五年唯一楼层高视野好,清芷园,右安门内,3室1厅 ,122.37, 南 西 北 , 精装 ,18, 2003年 , 塔楼,53, 8个月以前发布,15600000.0,"127,483元/平",VR看装修 房本满五年 
陶然亭黑窑厂+满五年唯一+低楼层不临街+有加固面积,黑窑厂西里,陶然亭,2室1厅 ,53.99, 南 北 , 简装 ,5, 1980年 , 板楼,19, 9个月以前发布,7990000.0,"147,991元/平",VR看装修 房本满五年 随时看房 
和平门外东街 满五年  全南向两居室 明厨明卫,和平门外东街,宣武门,2室1厅 ,51.0, 南 , 简装 ,5, 1980年 , 板塔结合,9, 8个月以前发布,7350000.0,"144,118元/平",近地铁 VR看装修 房本满五年 
满五年唯一+东南角+带电梯+超好户型+价格可谈,双旗杆东里,马甸,2室1厅 ,66.1, 东南 , 简装 ,18, 1995年 , 塔楼,11, 6个月以前发布,9300000.0,"140,696元/平",近地铁 VR看装修 房本满两年 
考拉社区  西城区二环边上  全南两居室,考拉社区,菜户营,2室1厅 ,86.1, 南 , 简装 ,21, 2009年 , 板塔结合,62, 一年前发布,9350000.0,"108,595元/平",近地铁 VR看装修 房本满五年 
宣武门外西里 南北两居室明厨明卫 诚意出售,宣武门外西里,宣武门,2室1厅 ,62.04, 南 北 , 简装 ,5, 1973年 , 板楼,28, 4个月以前发布,6800000.0,"109,607元/平",近地铁 VR看装修 房本满五年 
木樨地 真武庙三里 三居 景观好 方正,真武庙三里,木樨地,3室1厅 ,72.9, 东南 , 简装 ,6, 1979年 , 板楼,22, 8个月以前发布,8800000.0,"120,714元/平",VR房源 房本满五年 
车公庄北里  带客厅两居室 小区环境好有物业管理,车公庄北里,车公庄,2室1厅 ,61.7, 西 北 , 简装 ,19, 1987年 , 塔楼,19, 8个月以前发布,7450000.0,"120,746元/平",VR看装修 房本满五年 
小白楼出房子了，两居大客厅，1999年，户型好，急售,黄寺大街24号院,六铺炕,2室1厅 ,97.7, 东 西 , 简装 ,7, 1999年 , 板楼,5, 5个月以前发布,13450000.0,"137,667元/平",VR房源 房本满五年 
红山世家精装两居，无遮挡，采光佳,红山世家,广安门,2室1厅 ,91.98, 西 , 精装 ,19, 2011年 , 板楼,13, 8个月以前发布,11980000.0,"130,246元/平",VR看装修 房本满五年 
平原里新登记三居室 好楼层 好采光 随时签约诚心卖,平原里小区,牛街,3室1厅 ,83.78, 东 西 北 , 其他 ,9, 2000年 , 板楼,17, 6个月以前发布,10200000.0,"121,748元/平",近地铁 VR看装修 房本满五年 
红山世家，精装南向两居，楼层好采光好，景观看公园,红山世家,广安门,2室1厅 ,94.44, 西南 , 精装 ,22, 2011年 , 板楼,33, 7个月以前发布,13800000.0,"146,125元/平",近地铁 VR看装修 房本满五年 
不临街 南北通透两居室 诚心出售  采光充足,平原里小区,牛街,2室1厅 ,62.61, 南 北 , 简装 ,9, 1999年 , 板楼,61, 一年前发布,7380000.0,"117,873元/平",近地铁 VR看装修 房本满五年 
育新街 南北通透 低楼层 两居室,育新街,右安门内,2室1厅 ,60.67, 南 北 , 简装 ,6, 1981年 , 板楼,13, 5个月以前发布,6300000.0,"103,841元/平",近地铁 VR房源 房本满五年 
双槐里 1室1厅 南,双槐里,牛街,1室1厅 ,43.66, 南 , 精装 ,6, 1990年 , 板楼,13, 一年前发布,5650000.0,"129,410元/平",近地铁 VR看装修 房本满两年 
南纬路南巷9号优质户型两居  等同满五年唯一  楼层好,南纬路南巷9号院,陶然亭,2室1厅 ,54.95, 南 北 , 精装 ,6, 1983年 , 板楼,10, 7个月以前发布,6250000.0,"113,740元/平",近地铁 VR看装修 房本满两年 
平原里正规两居室 采光好 业主诚心出售,平原里小区,牛街,2室1厅 ,64.18, 东 南 , 简装 ,9, 1999年 , 板楼,36, 一年前发布,7500000.0,"116,859元/平",VR房源 房本满五年 
西城西二环商品房 正规一居 三个阳台 园林小区,蝶翠华庭,广安门,1室1厅 ,69.22, 西北 , 精装 ,21, 2003年 , 塔楼,14, 5个月以前发布,6990000.0,"100,983元/平",VR看装修 房本满两年 
精装修，满五唯一商品房，南北通透格局，楼前无遮挡,裕中东里,马甸,2室1厅 ,60.7, 南 北 , 精装 ,6, 1987年 , 板楼,7, 4个月以前发布,7680000.0,"126,524元/平",VR看装修 房本满五年 
西城区 格调小区 南北通透三居 百万装修,格调小区,马连道,3室1厅 ,137.07, 南 北 , 精装 ,23, 2007年 , 板塔结合,48, 9个月以前发布,18300000.0,"133,509元/平",近地铁 VR房源 房本满五年 
西城区湾子街精装修两居室，周边配套齐全,湾子街社区,太平桥,2室1厅 ,57.74, 南 北 , 精装 ,6, 1980年 , 板楼,13, 9个月以前发布,5680000.0,"98,373元/平",VR看装修 房本满五年 
右安门内北京印钞厂单位宿舍，南北通透2居室满五唯一,白纸坊街25号院,右安门内,2室1厅 ,62.44, 南 北 , 简装 ,6, 1996年 , 板楼,1, 5个月以前发布,7090000.0,"113,550元/平",VR房源 房本满五年 
西便门外大街 广电总局宿舍 南北通透大两居,西便门外大街,木樨地,2室1厅 ,66.37, 东 南 北 , 其他 ,12, 1984年 , 板塔结合,17, 10个月以前发布,11100000.0,"167,245元/平",近地铁 VR房源 房本满五年 
车站东街15号院 椿树馆街 广安门外南街 广安门外大街,车站东街15号院,天宁寺,2室1厅 ,50.45, 南 , 简装 ,5, 1980年 , 板楼,8, 10个月以前发布,5690000.0,"112,785元/平",VR看装修 房本满五年 
西直门新街口 玉桃园三区 无遮挡采光好,玉桃园三区,西直门,1室1厅 ,43.2, 南 , 简装 ,5, 1994年 , 板楼,9, 10个月以前发布,6430000.0,"148,843元/平",近地铁 VR看装修 房本满五年 
菜园北里 正规两居室 没遮挡 不临街,菜园北里,牛街,2室1厅 ,55.5, 南 , 简装 ,6, 1987年 , 板楼,8, 5个月以前发布,5400000.0,"97,298元/平",VR看装修 房本满五年 
广外南街67号院车站东街15号院 椿树馆街 广安门外南街,广安门外南街67号院,天宁寺,2室1厅 ,48.97, 东 北 , 简装 ,6, 1991年 , 板楼,7, 一年前发布,5600000.0,"114,356元/平",VR看装修 房本满五年 
白菜湾社区 两居室 南北通透 采光棒,白菜湾社区,天宁寺,2室1厅 ,59.82, 南 北 , 精装 ,6, 1991年 , 板楼,23, 一年前发布,6390000.0,"106,821元/平",近地铁 VR看装修 房本满五年 
虎坊路小区 西南三居室 低楼层 房龄80年代 满五年,虎坊路小区,陶然亭,3室1厅 ,93.68, 西南 , 简装 ,6, 1980年 , 板楼,10, 9个月以前发布,11500000.0,"122,759元/平",近地铁 VR房源 房本满五年 
龙泉胡同陶然亭南北2居室采光好,龙泉胡同,陶然亭,2室1厅 ,50.11, 南 北 , 精装 ,6, 1978年 , 板楼,6, 6个月以前发布,6890000.0,"137,498元/平",近地铁 VR看装修 房本满两年 
德外裕中东里 南北通透 明厨明卫 小区单独管理,裕中东里,马甸,2室1厅 ,59.0, 南 北 , 其他 ,6, 1988年 , 板楼,11, 5个月以前发布,8350000.0,"141,526元/平",近地铁 VR看装修 房本满五年 
德胜门小市口胡同3号院   南北通透,小市口胡同3号院,六铺炕,2室1厅 ,50.55, 南 北 , 精装 ,6, 1990年 , 板楼,2, 5个月以前发布,7000000.0,"138,477元/平",近地铁 VR看装修 房本满两年 
广外南街50号院 1室1厅 东南,广外南街50号院,天宁寺,1室1厅 ,64.73, 东南 , 其他 ,22, 1999年 , 塔楼,7, 5个月以前发布,6180000.0,"95,474元/平",VR看装修 房本满五年 
玉桃园三区   朝南一居  中间楼层   精装修,玉桃园三区,西直门,2室1厅 ,43.3, 南 , 精装 ,4, 1994年 , 板楼,10, 8个月以前发布,6250000.0,"144,342元/平",近地铁 VR看装修 房本满五年 
白纸坊二环内南北通透田字全明格局三居室央产房社区,新安北里,白纸坊,3室1厅 ,80.96, 南 北 , 简装 ,6, 1980年 , 板楼,161, 一年前发布,8500000.0,"104,991元/平",近地铁 VR房源 房本满两年 
月坛西街 核工业部宿舍 南向电梯房,月坛西街乙2号院,月坛,2室1厅 ,59.5, 南 , 简装 ,18, 1990年 , 塔楼,12, 4个月以前发布,8980000.0,"150,925元/平",近地铁 VR看装修 房本满五年 随时看房 
陶然亭 平原里 南北通透两居 满五年房改房,平原里小区,牛街,2室1厅 ,64.18, 南 北 , 简装 ,9, 1999年 , 板楼,61, 6个月以前发布,6800000.0,"105,953元/平",VR看装修 房本满五年 
什刹海 官园胡同有电梯，南北通透格局，楼层好视野好,官园胡同,官园,2室1厅 ,62.1, 南 北 , 精装 ,16, 1988年 , 板塔结合,11, 6个月以前发布,8800000.0,"141,707元/平",VR看装修 房本满两年 
西城长椿街，南北通透两居，10平阳台不算面积，精装修,槐柏树街南里,长椿街,2室1厅 ,55.32, 南 北 , 精装 ,6, 1991年 , 板楼,14, 6个月以前发布,3990000.0,"72,126元/平",近地铁 VR看装修 房本满五年 
优质房源 裕中西里 价格低  环境好,裕中西里,马甸,2室1厅 ,53.7, 东 西 , 毛坯 ,3, 1984年 , 板楼,220, 一年前发布,7000000.0,"130,354元/平",VR看装修 房本满五年 
柳巷15号院 南北通透 中行宿舍 中间层 随时看,柳巷15号院,官园,2室1厅 ,58.3, 南 北 , 简装 ,6, 1982年 , 板楼,13, 6个月以前发布,8450000.0,"144,940元/平",近地铁 VR看装修 房本满两年 
金融街 民康胡同30号院，中国银行家属楼朝南两居室,民康胡同30号院,金融街,2室1厅 ,48.3, 西南 , 其他 ,19, 1988年 , 塔楼,8, 8个月以前发布,8650000.0,"179,090元/平",近地铁 VR看装修 房本满五年 
西城区 太平里 大三居 精装修 诚心出售,太平里,马连道,3室2厅 ,127.43, 东 北 西 南 , 其他 ,16, 1997年 , 塔楼,33, 一年前发布,11200000.0,"87,892元/平",VR房源 房本满五年 
小红庙南里带电梯东西通透两居业主诚心出售,小红庙南里,广安门,2室1厅 ,65.59, 东 西 , 精装 ,18, 1986年 , 板楼,8, 9个月以前发布,6100000.0,"93,002元/平",近地铁 VR看装修 房本满五年 
团结大院 南北通透两居 采光视野好,团结大院,车公庄,2室1厅 ,44.7, 南 北 , 简装 ,6, 1986年 , 板楼,17, 5个月以前发布,5600000.0,"125,280元/平",近地铁 VR看装修 房本满五年 
四平园半地下两居室，南北通透，诚意出售,四平园,陶然亭,2室1厅 ,53.57, 南 北 , 简装 ,6, 1990年 , 板楼,1, 4个月以前发布,4750000.0,"88,670元/平",VR看装修 房本满五年 
天宁寺前街南里 满五年南北通透两居室 业主诚心出售,天宁寺前街南里,天宁寺,2室2厅 ,78.52, 南 北 , 简装 ,6, 1990年 , 板楼,14, 5个月以前发布,6450000.0,"82,145元/平",近地铁 VR看装修 房本满五年 
陶然亭 地铁100米 精装修 方正大两居 业主诚售,泰然居,右安门内,2室1厅 ,101.17, 东 , 精装 ,16, 2002年 , 板塔结合,6, 11个月以前发布,11000000.0,"108,728元/平",近地铁 VR看装修 房本满五年 
育人里小区南北向三居室诚心出售,育人里小区,右安门内,3室1厅 ,124.15, 南 北 , 简装 ,7, 1999年 , 板楼,20, 11个月以前发布,12100000.0,"97,463元/平",VR看装修 房本满五年 
05年小区，北广家园南北通透，诚心出售，满两年、,北广家园,六铺炕,2室1厅 ,84.96, 南 北 , 简装 ,17, 2005年 , 板楼,20, 5个月以前发布,12880000.0,"151,601元/平",VR看装修 房本满两年 
真正的南北双通透格局 精装 明厨明卫 有车位,椿树馆街35号院,天宁寺,3室1厅 ,77.76, 南 北 , 精装 ,6, 1983年 , 板楼,52, 11个月以前发布,8320000.0,"106,996元/平",VR房源 房本满五年 
车站西街15号院 3室1厅 南 东 北,车站西街15号院,广安门,3室1厅 ,74.73, 南 东 北 , 简装 ,6, 1993年 , 板楼,25, 4个月以前发布,6260000.0,"83,769元/平",近地铁 VR房源 房本满五年 
恒昌花园朝西两居室 复式 无遮挡 视野好 满五年唯一,恒昌花园,广安门,2室2厅 ,111.76, 西 , 简装 ,28, 1999年 , 塔楼,14, 一年前发布,9880000.0,"88,404元/平",近地铁 VR看装修 房本满五年 
商品房 满五年唯一 中间层 南北通透,车站西街15号院,广安门,2室1厅 ,58.89, 南 北 , 简装 ,6, 1993年 , 板楼,18, 5个月以前发布,5350000.0,"90,848元/平",近地铁 VR看装修 房本满五年 随时看房 
荣丰三期，07年楼龄新，西向复式，采光好,荣丰2008,广安门,1室1厅 ,37.41, 西 , 其他 ,16, 2007年 , 塔楼,27, 一年前发布,6600000.0,"176,424元/平",VR看装修 房本满五年 
和平门外东街，南北通透两居，业主诚意出售,和平门外东街,宣武门,2室1厅 ,47.91, 南 北 , 简装 ,5, 1975年 , 板楼,30, 一年前发布,7100000.0,"148,195元/平",近地铁 VR看装修 房本满两年 
二期复式，4.8米挑高，使用面积大，诚心出售,荣丰2008,广安门,1室1厅 ,28.52, 北 , 精装 ,12, 2005年 , 塔楼,88, 一年前发布,4600000.0,"161,291元/平",VR房源 房本满五年 
贵仁居 2室1厅 东 南,贵仁居,牛街,2室1厅 ,79.2, 东 南 , 其他 ,18, 2007年 , 塔楼,11, 一年前发布,8500000.0,"107,324元/平",近地铁 VR房源 房本满五年 
新街口西里三区  南北通透  两居室,新街口西里三区,新街口,2室1厅 ,65.63, 南 北 , 精装 ,6, 2007年 , 板楼,8, 4个月以前发布,4500000.0,"68,567元/平",近地铁 VR房源 房本满五年 
二环内 西城区 新街口西里 东向一居室 满五唯一,新街口西里三区,新街口,1室1厅 ,62.19, 东 , 简装 ,6, 2007年 , 板楼,16, 5个月以前发布,6260000.0,"100,660元/平",近地铁 VR看装修 房本满五年 
建功北里一区 满五年唯一央产房高楼层,建功北里,白纸坊,3室2厅 ,129.48, 东南 , 简装 ,16, 1997年 , 塔楼,124, 8个月以前发布,12200000.0,"94,224元/平",VR看装修 房本满五年 
新安中里、满五唯一、中间楼层、2004年建,新安中里,右安门内,2室1厅 ,45.7, 南 北 , 精装 ,7, 2004年 , 板楼,47, 6个月以前发布,5150000.0,"112,692元/平",近地铁 VR看装修 房本满五年 
店长推荐玺源台满五年唯一2013年精装修,玺源台,广安门,2室1厅 ,72.32, 西 , 精装 ,12, 2015年 , 板塔结合,39, 8个月以前发布,9100000.0,"125,830元/平",近地铁 VR房源 房本满五年 
报国寺东夹道1号西院 田字格三居 粮食局宿舍,报国寺东夹道1号西院,长椿街,3室1厅 ,69.17, 南 北 , 其他 ,5, 1980年 , 板楼,4, 4个月以前发布,7990000.0,"115,513元/平",近地铁 VR看装修 房本满五年 
独立小区 业主诚售 南北朝向 低楼层,新安南里,右安门内,3室1厅 ,65.38, 南 北 , 精装 ,6, 1980年 , 板楼,23, 一年前发布,9300000.0,"142,246元/平",VR看装修 房本满五年 
月坛西街 核工业部宿舍 南向电梯房,月坛西街乙2号院,月坛,2室1厅 ,59.5, 南 , 简装 ,18, 1990年 , 塔楼,12, 4个月以前发布,8980000.0,"150,925元/平",近地铁 VR看装修 房本满五年 随时看房 
政府改造完毕，1992年中间楼层，满五年唯一，诚心出售,广安门外车站东街,天宁寺,1室1厅 ,50.35, 东 西 , 简装 ,6, 1992年 , 板楼,19, 一年前发布,5200000.0,"103,278元/平",VR看装修 房本满五年 
红莲中里 满五唯一 楼层高 视野好,红莲中里,马连道,2室1厅 ,61.18, 南 北 , 其他 ,6, 1989年 , 板楼,13, 8个月以前发布,5900000.0,"96,437元/平",近地铁 VR看装修 房本满五年 
德外裕中东里 南北通透 明厨明卫 小区单独管理,裕中东里,马甸,2室1厅 ,59.0, 南 北 , 其他 ,6, 1988年 , 板楼,11, 5个月以前发布,8350000.0,"141,526元/平",近地铁 VR看装修 房本满五年 
车站东街15号院 椿树馆街 广安门外南街 广安门外大街,车站东街15号院,天宁寺,2室1厅 ,50.45, 南 , 简装 ,5, 1980年 , 板楼,8, 10个月以前发布,5690000.0,"112,785元/平",VR看装修 房本满五年 
车站东街15号院 广安门外南街 椿树馆 广安门外大街,车站东街15号院,天宁寺,2室1厅 ,50.45, 南 , 简装 ,5, 1980年 , 板楼,10, 10个月以前发布,5580000.0,"110,605元/平",VR看装修 房本满五年 
菜园北里 正规两居室 没遮挡 不临街,菜园北里,牛街,2室1厅 ,55.5, 南 , 简装 ,6, 1987年 , 板楼,8, 5个月以前发布,5400000.0,"97,298元/平",VR看装修 房本满五年 
两居室带电梯 中间楼层 采光好视野好,广安苑一期,天宁寺,2室2厅 ,73.67, 西 东 , 简装 ,14, 1999年 , 板塔结合,44, 一年前发布,8250000.0,"111,986元/平",VR看装修 房本满五年 随时看房 
龙泉胡同陶然亭南北2居室采光好,龙泉胡同,陶然亭,2室1厅 ,50.11, 南 北 , 精装 ,6, 1978年 , 板楼,6, 6个月以前发布,6890000.0,"137,498元/平",近地铁 VR看装修 房本满两年 
广安门外南街 中高楼层 椿树馆街 广安门外大街,广安门外南街,天宁寺,2室1厅 ,58.0, 东南 南 北 , 精装 ,6, 1986年 , 板楼,5, 5个月以前发布,5500000.0,"94,828元/平",VR房源 房本满五年 
白菜湾社区 两居室 南北通透 采光棒,白菜湾社区,天宁寺,2室1厅 ,59.82, 南 北 , 精装 ,6, 1991年 , 板楼,23, 一年前发布,6390000.0,"106,821元/平",近地铁 VR看装修 房本满五年 
德胜门小市口胡同3号院   南北通透,小市口胡同3号院,六铺炕,2室1厅 ,50.55, 南 北 , 精装 ,6, 1990年 , 板楼,2, 5个月以前发布,7000000.0,"138,477元/平",近地铁 VR看装修 房本满两年 
右安门内北京印钞厂单位宿舍，南北通透2居室满五唯一,白纸坊街25号院,右安门内,2室1厅 ,62.44, 南 北 , 简装 ,6, 1996年 , 板楼,1, 5个月以前发布,7090000.0,"113,550元/平",VR房源 房本满五年 
虎坊路小区 西南三居室 低楼层 房龄80年代 满五年,虎坊路小区,陶然亭,3室1厅 ,93.68, 西南 , 简装 ,6, 1980年 , 板楼,10, 9个月以前发布,11500000.0,"122,759元/平",近地铁 VR房源 房本满五年 
